progression_id,contestant_id,queen_id,season_id,episode_id,status
P0472,US06-Q0068,Q0068,US06,US06E07,WIN
P0473,US06-Q0061,Q0061,US06,US06E08,WIN
P0474,US06-Q0062,Q0062,US06,US06E08,SAFE
P0475,US06-Q0063,Q0063,US06,US06E08,SAFE
P0476,US06-Q0064,Q0064,US06,US06E08,HIGH
P0477,US06-Q0065,Q0065,US06,US06E08,LOW
P0478,US06-Q0066,Q0066,US06,US06E08,BTM
P0479,US06-Q0067,Q0067,US06,US06E08,HIGH
P0480,US06-Q0068,Q0068,US06,US06E08,BTM
P0481,US06-Q0061,Q0061,US06,US06E09,SAFE
P0482,US06-Q0062,Q0062,US06,US06E09,BTM
P0483,US06-Q0063,Q0063,US06,US06E09,WIN
P0484,US06-Q0064,Q0064,US06,US06E09,SAFE
P0485,US06-Q0065,Q0065,US06,US06E09,HIGH
P0486,US06-Q0066,Q0066,US06,US06E09,LOW
P0487,US06-Q0067,Q0067,US06,US06E09,BTM
P0488,US06-Q0061,Q0061,US06,US06E10,WIN
P0489,US06-Q0062,Q0062,US06,US06E10,BTM
P0490,US06-Q0063,Q0063,US06,US06E10,LOW
P0491,US06-Q0064,Q0064,US06,US06E10,LOW
P0492,US06-Q0065,Q0065,US06,US06E10,HIGH
P0493,US06-Q0066,Q0066,US06,US06E10,BTM
P0494,US06-Q0061,Q0061,US06,US06E11,HIGH
P0495,US06-Q0062,Q0062,US06,US06E11,WIN
P0496,US06-Q0063,Q0063,US06,US06E11,LOW
P0497,US06-Q0064,Q0064,US06,US06E11,BTM
P0498,US06-Q0065,Q0065,US06,US06E11,BTM
P0499,US06-Q0061,Q0061,US06,US06E12,SAFE
P0500,US06-Q0062,Q0062,US06,US06E12,SAFE
P0501,US06-Q0063,Q0063,US06,US06E12,SAFE
P0502,US06-Q0064,Q0064,US06,US06E12,BTM
P0503,US06-Q0061,Q0061,US06,US06E14,WINNER
P0504,US06-Q0062,Q0062,US06,US06E14,RUNNER-UP
P0505,US06-Q0063,Q0063,US06,US06E14,RUNNER-UP
P0506,US07-Q0075,Q0075,US07,US07E01,WIN
P0507,US07-Q0076,Q0076,US07,US07E01,SAFE
P0508,US07-Q0077,Q0077,US07,US07E01,SAFE
P0509,US07-Q0078,Q0078,US07,US07E01,HIGH
P0510,US07-Q0079,Q0079,US07,US07E01,SAFE
P0511,US07-Q0080,Q0080,US07,US07E01,SAFE
P0512,US07-Q0081,Q0081,US07,US07E01,HIGH
P0513,US07-Q0082,Q0082,US07,US07E01,SAFE
P0514,US07-Q0083,Q0083,US07,US07E01,SAFE
P0515,US07-Q0084,Q0084,US07,US07E01,BTM
P0516,US07-Q0085,Q0085,US07,US07E01,SAFE
P0517,US07-Q0086,Q0086,US07,US07E01,LOW
P0518,US07-Q0087,Q0087,US07,US07E01,LOW
P0519,US07-Q0088,Q0088,US07,US07E01,BTM
P0520,US07-Q0075,Q0075,US07,US07E02,HIGH
P0521,US07-Q0076,Q0076,US07,US07E02,WIN
P0522,US07-Q0077,Q0077,US07,US07E02,SAFE
P0523,US07-Q0078,Q0078,US07,US07E02,SAFE
P0524,US07-Q0079,Q0079,US07,US07E02,BTM
P0525,US07-Q0080,Q0080,US07,US07E02,SAFE
P0526,US07-Q0081,Q0081,US07,US07E02,LOW
P0527,US07-Q0082,Q0082,US07,US07E02,SAFE
P0528,US07-Q0083,Q0083,US07,US07E02,SAFE
P0529,US07-Q0084,Q0084,US07,US07E02,SAFE
P0530,US07-Q0085,Q0085,US07,US07E02,HIGH
P0531,US07-Q0086,Q0086,US07,US07E02,SAFE
P0532,US07-Q0087,Q0087,US07,US07E02,BTM
P0533,US07-Q0075,Q0075,US07,US07E03,SAFE
P0534,US07-Q0076,Q0076,US07,US07E03,SAFE
P0535,US07-Q0077,Q0077,US07,US07E03,LOW
P0536,US07-Q0078,Q0078,US07,US07E03,BTM
P0537,US07-Q0079,Q0079,US07,US07E03,SAFE
P0538,US07-Q0080,Q0080,US07,US07E03,SAFE
P0539,US07-Q0081,Q0081,US07,US07E03,SAFE
P0540,US07-Q0082,Q0082,US07,US07E03,SAFE
P0541,US07-Q0083,Q0083,US07,US07E03,WIN
P0542,US07-Q0084,Q0084,US07,US07E03,SAFE
P0543,US07-Q0085,Q0085,US07,US07E03,SAFE
P0544,US07-Q0086,Q0086,US07,US07E03,BTM
P0545,US07-Q0075,Q0075,US07,US07E04,SAFE
P0546,US07-Q0076,Q0076,US07,US07E04,HIGH
P0547,US07-Q0077,Q0077,US07,US07E04,BTM
P0548,US07-Q0078,Q0078,US07,US07E04,WIN
P0549,US07-Q0079,Q0079,US07,US07E04,HIGH
P0550,US07-Q0080,Q0080,US07,US07E04,BTM
P0551,US07-Q0081,Q0081,US07,US07E04,HIGH
P0552,US07-Q0082,Q0082,US07,US07E04,HIGH
P0553,US07-Q0083,Q0083,US07,US07E04,SAFE
P0554,US07-Q0084,Q0084,US07,US07E04,LOW
P0555,US07-Q0085,Q0085,US07,US07E04,SAFE
P0556,US07-Q0075,Q0075,US07,US07E05,LOW
P0557,US07-Q0076,Q0076,US07,US07E05,SAFE
P0558,US07-Q0077,Q0077,US07,US07E05,WIN
P0559,US07-Q0078,Q0078,US07,US07E05,HIGH
P0560,US07-Q0079,Q0079,US07,US07E05,SAFE
P0561,US07-Q0081,Q0081,US07,US07E05,SAFE
P0562,US07-Q0082,Q0082,US07,US07E05,HIGH
P0563,US07-Q0083,Q0083,US07,US07E05,WIN
P0564,US07-Q0084,Q0084,US07,US07E05,BTM
P0565,US07-Q0085,Q0085,US07,US07E05,BTM
P0566,US07-Q0075,Q0075,US07,US07E06,SAFE
P0567,US07-Q0076,Q0076,US07,US07E06,SAFE
P0568,US07-Q0077,Q0077,US07,US07E06,SAFE
P0569,US07-Q0078,Q0078,US07,US07E06,SAFE
P0570,US07-Q0079,Q0079,US07,US07E06,WIN
P0571,US07-Q0081,Q0081,US07,US07E06,LOW
P0572,US07-Q0082,Q0082,US07,US07E06,BTM
P0573,US07-Q0083,Q0083,US07,US07E06,SAFE
P0574,US07-Q0084,Q0084,US07,US07E06,BTM
P0575,US07-Q0075,Q0075,US07,US07E07,SAFE
P0576,US07-Q0076,Q0076,US07,US07E07,WIN
P0577,US07-Q0077,Q0077,US07,US07E07,SAFE
P0578,US07-Q0078,Q0078,US07,US07E07,WIN
P0579,US07-Q0079,Q0079,US07,US07E07,HIGH
P0580,US07-Q0081,Q0081,US07,US07E07,LOW
P0581,US07-Q0082,Q0082,US07,US07E07,BTM
P0582,US07-Q0083,Q0083,US07,US07E07,BTM
P0583,US07-Q0075,Q0075,US07,US07E08,HIGH
P0584,US07-Q0076,Q0076,US07,US07E08,BTM
P0585,US07-Q0077,Q0077,US07,US07E08,WIN
P0586,US07-Q0078,Q0078,US07,US07E08,SAFE
P0587,US07-Q0079,Q0079,US07,US07E08,HIGH
P0588,US07-Q0080,Q0080,US07,US07E08,RTRN
P0589,US07-Q0081,Q0081,US07,US07E08,LOW
P0590,US07-Q0082,Q0082,US07,US07E08,BTM
P0591,US07-Q0083,Q0083,US07,US07E08,ELIM
P0592,US07-Q0084,Q0084,US07,US07E08,ELIM
P0593,US07-Q0085,Q0085,US07,US07E08,ELIM
P0594,US07-Q0086,Q0086,US07,US07E08,ELIM
P0595,US07-Q0087,Q0087,US07,US07E08,ELIM
P0596,US07-Q0088,Q0088,US07,US07E08,ELIM
P0597,US07-Q0075,Q0075,US07,US07E09,LOW
P0598,US07-Q0076,Q0076,US07,US07E09,WIN
P0599,US07-Q0077,Q0077,US07,US07E09,BTM
P0600,US07-Q0078,Q0078,US07,US07E09,HIGH
P0601,US07-Q0079,Q0079,US07,US07E09,HIGH
P0602,US07-Q0080,Q0080,US07,US07E09,HIGH
P0603,US07-Q0081,Q0081,US07,US07E09,BTM
P0604,US07-Q0075,Q0075,US07,US07E10,WIN
P0605,US07-Q0076,Q0076,US07,US07E10,BTM
P0606,US07-Q0077,Q0077,US07,US07E10,SAFE
P0607,US07-Q0078,Q0078,US07,US07E10,SAFE
P0608,US07-Q0079,Q0079,US07,US07E10,WIN
P0609,US07-Q0080,Q0080,US07,US07E10,BTM
P0610,US07-Q0075,Q0075,US07,US07E11,WIN
P0611,US07-Q0076,Q0076,US07,US07E11,HIGH
P0612,US07-Q0077,Q0077,US07,US07E11,HIGH
P0613,US07-Q0078,Q0078,US07,US07E11,BTM
P0614,US07-Q0079,Q0079,US07,US07E11,BTM
P0615,US07-Q0075,Q0075,US07,US07E12,SAFE
P0616,US07-Q0076,Q0076,US07,US07E12,SAFE
P0617,US07-Q0077,Q0077,US07,US07E12,SAFE
P0618,US07-Q0078,Q0078,US07,US07E12,BTM
P0619,US07-Q0075,Q0075,US07,US07E14,WINNER
P0620,US07-Q0076,Q0076,US07,US07E14,RUNNER-UP
P0621,US07-Q0077,Q0077,US07,US07E14,RUNNER-UP
P0622,US08-Q0089,Q0089,US08,US08E01,SAFE
P0623,US08-Q0090,Q0090,US08,US08E01,WIN
P0624,US08-Q0091,Q0091,US08,US08E01,HIGH
P0625,US08-Q0092,Q0092,US08,US08E01,SAFE
P0626,US08-Q0093,Q0093,US08,US08E01,HIGH
P0627,US08-Q0094,Q0094,US08,US08E01,SAFE
P0628,US08-Q0095,Q0095,US08,US08E01,LOW
P0629,US08-Q0096,Q0096,US08,US08E01,HIGH
P0630,US08-Q0097,Q0097,US08,US08E01,BTM
P0631,US08-Q0098,Q0098,US08,US08E01,SAFE
P0632,US08-Q0099,Q0099,US08,US08E01,SAFE
P0633,US08-Q0100,Q0100,US08,US08E01,BTM
P0634,US08-Q0089,Q0089,US08,US08E02,SAFE
P0635,US08-Q0090,Q0090,US08,US08E02,LOW
P0636,US08-Q0091,Q0091,US08,US08E02,SAFE
P0637,US08-Q0092,Q0092,US08,US08E02,WIN
P0638,US08-Q0093,Q0093,US08,US08E02,SAFE
P0639,US08-Q0094,Q0094,US08,US08E02,HIGH
P0640,US08-Q0095,Q0095,US08,US08E02,SAFE
P0641,US08-Q0096,Q0096,US08,US08E02,HIGH
P0642,US08-Q0098,Q0098,US08,US08E02,SAFE
P0643,US08-Q0099,Q0099,US08,US08E02,BTM
P0644,US08-Q0100,Q0100,US08,US08E02,BTM
P0645,US08-Q0089,Q0089,US08,US08E03,WIN
P0646,US08-Q0090,Q0090,US08,US08E03,SAFE
P0647,US08-Q0091,Q0091,US08,US08E03,SAFE
P0648,US08-Q0092,Q0092,US08,US08E03,SAFE
P0649,US08-Q0093,Q0093,US08,US08E03,LOW
P0650,US08-Q0094,Q0094,US08,US08E03,HIGH
P0651,US08-Q0095,Q0095,US08,US08E03,BTM
P0652,US08-Q0096,Q0096,US08,US08E03,HIGH
P0653,US08-Q0097,Q0097,US08,US08E03,SAFE
P0654,US08-Q0098,Q0098,US08,US08E03,BTM
P0655,US08-Q0089,Q0089,US08,US08E04,SAFE
P0656,US08-Q0090,Q0090,US08,US08E04,SAFE
P0657,US08-Q0091,Q0091,US08,US08E04,HIGH
P0658,US08-Q0092,Q0092,US08,US08E04,BTM
P0659,US08-Q0093,Q0093,US08,US08E04,LOW
P0660,US08-Q0094,Q0094,US08,US08E04,SAFE
P0661,US08-Q0095,Q0095,US08,US08E04,WIN
P0662,US08-Q0096,Q0096,US08,US08E04,SAFE
P0663,US08-Q0097,Q0097,US08,US08E04,BTM
P0664,US08-Q0089,Q0089,US08,US08E05,WIN
P0665,US08-Q0090,Q0090,US08,US08E05,SAFE
P0666,US08-Q0091,Q0091,US08,US08E05,BTM
P0667,US08-Q0092,Q0092,US08,US08E05,SAFE
P0668,US08-Q0093,Q0093,US08,US08E05,HIGH
P0669,US08-Q0094,Q0094,US08,US08E05,HIGH
P0670,US08-Q0095,Q0095,US08,US08E05,LOW
P0671,US08-Q0096,Q0096,US08,US08E05,BTM
P0672,US08-Q0089,Q0089,US08,US08E06,SAFE
P0673,US08-Q0090,Q0090,US08,US08E06,HIGH
P0674,US08-Q0091,Q0091,US08,US08E06,WIN
P0675,US08-Q0092,Q0092,US08,US08E06,LOW
P0676,US08-Q0093,Q0093,US08,US08E06,BTM
P0677,US08-Q0094,Q0094,US08,US08E06,SAFE
P0678,US08-Q0095,Q0095,US08,US08E06,BTM
P0679,US08-Q0089,Q0089,US08,US08E07,WIN
P0680,US08-Q0090,Q0090,US08,US08E07,LOW
P0681,US08-Q0091,Q0091,US08,US08E07,HIGH
P0682,US08-Q0092,Q0092,US08,US08E07,BTM
P0683,US08-Q0093,Q0093,US08,US08E07,WIN
P0684,US08-Q0094,Q0094,US08,US08E07,BTM
P0685,US08-Q0089,Q0089,US08,US08E08,BTM
P0686,US08-Q0090,Q0090,US08,US08E08,WIN
P0687,US08-Q0091,Q0091,US08,US08E08,HIGH
P0688,US08-Q0092,Q0092,US08,US08E08,HIGH
P0689,US08-Q0093,Q0093,US08,US08E08,BTM
P0690,US08-Q0089,Q0089,US08,US08E09,SAFE
P0691,US08-Q0090,Q0090,US08,US08E09,SAFE
P0692,US08-Q0091,Q0091,US08,US08E09,SAFE
P0693,US08-Q0092,Q0092,US08,US08E09,BTM
P0694,US08-Q0089,Q0089,US08,US08E10,WINNER
P0695,US08-Q0090,Q0090,US08,US08E10,RUNNER-UP
P0696,US08-Q0091,Q0091,US08,US08E10,RUNNER-UP
P0697,US09-Q0101,Q0101,US09,US09E01,HIGH
P0698,US09-Q0102,Q0102,US09,US09E01,SAFE
P0699,US09-Q0103,Q0103,US09,US09E01,SAFE
P0700,US09-Q0104,Q0104,US09,US09E01,SAFE
P0701,US09-Q0105,Q0105,US09,US09E01,SAFE
P0702,US09-Q0106,Q0106,US09,US09E01,WIN
P0703,US09-Q0107,Q0107,US09,US09E01,SAFE
P0704,US09-Q0108,Q0108,US09,US09E01,SAFE
P0705,US09-Q0109,Q0109,US09,US09E01,SAFE
P0706,US09-Q0111,Q0111,US09,US09E01,HIGH
P0707,US09-Q0112,Q0112,US09,US09E01,SAFE
P0708,US09-Q0113,Q0113,US09,US09E01,SAFE
P0709,US09-Q0114,Q0114,US09,US09E01,SAFE
P0710,US09-Q0101,Q0101,US09,US09E02,SAFE
P0711,US09-Q0102,Q0102,US09,US09E02,SAFE
P0712,US09-Q0103,Q0103,US09,US09E02,HIGH
P0713,US09-Q0104,Q0104,US09,US09E02,HIGH
P0714,US09-Q0105,Q0105,US09,US09E02,SAFE
P0715,US09-Q0106,Q0106,US09,US09E02,SAFE
P0716,US09-Q0107,Q0107,US09,US09E02,WIN
P0717,US09-Q0108,Q0108,US09,US09E02,SAFE
P0718,US09-Q0109,Q0109,US09,US09E02,SAFE
P0719,US09-Q0110,Q0098,US09,US09E02,SAFE
P0720,US09-Q0111,Q0111,US09,US09E02,SAFE
P0721,US09-Q0112,Q0112,US09,US09E02,LOW
P0722,US09-Q0113,Q0113,US09,US09E02,BTM
P0723,US09-Q0114,Q0114,US09,US09E02,BTM
P0724,US09-Q0101,Q0101,US09,US09E03,SAFE
P0725,US09-Q0102,Q0102,US09,US09E03,HIGH
P0726,US09-Q0103,Q0103,US09,US09E03,SAFE
P0727,US09-Q0104,Q0104,US09,US09E03,WIN
P0728,US09-Q0105,Q0105,US09,US09E03,SAFE
P0729,US09-Q0106,Q0106,US09,US09E03,SAFE
P0730,US09-Q0107,Q0107,US09,US09E03,HIGH
P0731,US09-Q0108,Q0108,US09,US09E03,LOW
P0732,US09-Q0109,Q0109,US09,US09E03,BTM
P0733,US09-Q0110,Q0098,US09,US09E03,SAFE
P0734,US09-Q0111,Q0111,US09,US09E03,SAFE
P0735,US09-Q0112,Q0112,US09,US09E03,SAFE
P0736,US09-Q0113,Q0113,US09,US09E03,BTM
P0737,US09-Q0101,Q0101,US09,US09E04,WIN
P0738,US09-Q0102,Q0102,US09,US09E04,LOW
P0739,US09-Q0103,Q0103,US09,US09E04,WIN
P0740,US09-Q0104,Q0104,US09,US09E04,BTM
P0741,US09-Q0105,Q0105,US09,US09E04,SAFE
P0742,US09-Q0106,Q0106,US09,US09E04,HIGH
P0743,US09-Q0107,Q0107,US09,US09E04,SAFE
P0744,US09-Q0108,Q0108,US09,US09E04,SAFE
P0745,US09-Q0109,Q0109,US09,US09E04,SAFE
P0746,US09-Q0110,Q0098,US09,US09E04,SAFE
P0747,US09-Q0111,Q0111,US09,US09E04,HIGH
P0748,US09-Q0112,Q0112,US09,US09E04,BTM
P0749,US09-Q0101,Q0101,US09,US09E05,SAFE
P0750,US09-Q0102,Q0102,US09,US09E05,HIGH
P0751,US09-Q0103,Q0103,US09,US09E05,WIN
P0752,US09-Q0104,Q0104,US09,US09E05,SAFE
P0753,US09-Q0105,Q0105,US09,US09E05,HIGH
P0754,US09-Q0106,Q0106,US09,US09E05,LOW
P0755,US09-Q0107,Q0107,US09,US09E05,SAFE
P0756,US09-Q0108,Q0108,US09,US09E05,BTM
P0757,US09-Q0109,Q0109,US09,US09E05,SAFE
P0758,US09-Q0110,Q0098,US09,US09E05,BTM
P0759,US09-Q0111,Q0111,US09,US09E05,WDR
P0760,US09-Q0101,Q0101,US09,US09E06,HIGH
P0761,US09-Q0102,Q0102,US09,US09E06,BTM
P0762,US09-Q0103,Q0103,US09,US09E06,SAFE
P0763,US09-Q0104,Q0104,US09,US09E06,SAFE
P0764,US09-Q0105,Q0105,US09,US09E06,WIN
P0765,US09-Q0106,Q0106,US09,US09E06,HIGH
P0766,US09-Q0107,Q0107,US09,US09E06,SAFE
P0767,US09-Q0108,Q0108,US09,US09E06,LOW
P0768,US09-Q0109,Q0109,US09,US09E06,SAFE
P0769,US09-Q0110,Q0098,US09,US09E06,BTM
P0770,US09-Q0101,Q0101,US09,US09E07,LOW
P0771,US09-Q0102,Q0102,US09,US09E07,SAFE
P0772,US09-Q0103,Q0103,US09,US09E07,HIGH
P0773,US09-Q0104,Q0104,US09,US09E07,WIN
P0774,US09-Q0105,Q0105,US09,US09E07,SAFE
P0775,US09-Q0106,Q0106,US09,US09E07,BTM
P0776,US09-Q0107,Q0107,US09,US09E07,HIGH
P0777,US09-Q0108,Q0108,US09,US09E07,SAFE
P0778,US09-Q0109,Q0109,US09,US09E07,BTM
P0779,US09-Q0101,Q0101,US09,US09E08,HIGH
P0780,US09-Q0102,Q0102,US09,US09E08,WIN
P0781,US09-Q0103,Q0103,US09,US09E08,HIGH
P0782,US09-Q0104,Q0104,US09,US09E08,LOW
P0783,US09-Q0105,Q0105,US09,US09E08,BTM
P0784,US09-Q0106,Q0106,US09,US09E08,SAFE
P0785,US09-Q0107,Q0107,US09,US09E08,SAFE
P0786,US09-Q0108,Q0108,US09,US09E08,BTM
P0787,US09-Q0101,Q0101,US09,US09E09,WIN
P0788,US09-Q0102,Q0102,US09,US09E09,HIGH
P0789,US09-Q0103,Q0103,US09,US09E09,WIN
P0790,US09-Q0104,Q0104,US09,US09E09,HIGH
P0791,US09-Q0105,Q0105,US09,US09E09,LOW
P0792,US09-Q0106,Q0106,US09,US09E09,BTM
P0793,US09-Q0107,Q0107,US09,US09E09,BTM
P0794,US09-Q0101,Q0101,US09,US09E10,HIGH
P0795,US09-Q0102,Q0102,US09,US09E10,HIGH
P0796,US09-Q0103,Q0103,US09,US09E10,BTM
P0797,US09-Q0104,Q0104,US09,US09E10,WIN
P0798,US09-Q0105,Q0105,US09,US09E10,LOW
P0799,US09-Q0106,Q0106,US09,US09E10,BTM
P0800,US09-Q0101,Q0101,US09,US09E11,HIGH
P0801,US09-Q0102,Q0102,US09,US09E11,BTM
P0802,US09-Q0103,Q0103,US09,US09E11,WIN
P0803,US09-Q0104,Q0104,US09,US09E11,LOW
P0804,US09-Q0105,Q0105,US09,US09E11,BTM
P0805,US09-Q0101,Q0101,US09,US09E14,WINNER
P0806,US09-Q0102,Q0102,US09,US09E14,RUNNER-UP
P0807,US09-Q0103,Q0103,US09,US09E14,BTM
P0808,US09-Q0104,Q0104,US09,US09E14,BTM
P0809,US10-Q0115,Q0115,US10,US10E01,SAFE
P0810,US10-Q0111,Q0111,US10,US10E01,SAFE
P0811,US10-Q0116,Q0116,US10,US10E01,SAFE
P0812,US10-Q0117,Q0117,US10,US10E01,SAFE
P0813,US10-Q0118,Q0118,US10,US10E01,HIGH
P0814,US10-Q0119,Q0119,US10,US10E01,SAFE
P0815,US10-Q0120,Q0120,US10,US10E01,SAFE
P0816,US10-Q0121,Q0121,US10,US10E01,SAFE
P0817,US10-Q0122,Q0122,US10,US10E01,HIGH
P0818,US10-Q0123,Q0123,US10,US10E01,WIN
P0819,US10-Q0124,Q0124,US10,US10E01,LOW
P0820,US10-Q0125,Q0125,US10,US10E01,HIGH
P0821,US10-Q0126,Q0126,US10,US10E01,BTM
P0822,US10-Q0127,Q0127,US10,US10E01,BTM
P0823,US10-Q0115,Q0115,US10,US10E02,SAFE
P0824,US10-Q0111,Q0111,US10,US10E02,BTM
P0825,US10-Q0116,Q0116,US10,US10E02,SAFE
P0826,US10-Q0117,Q0117,US10,US10E02,HIGH
P0827,US10-Q0118,Q0118,US10,US10E02,SAFE
P0828,US10-Q0119,Q0119,US10,US10E02,SAFE
P0829,US10-Q0120,Q0120,US10,US10E02,WIN
P0830,US10-Q0121,Q0121,US10,US10E02,LOW
P0831,US10-Q0122,Q0122,US10,US10E02,SAFE
P0832,US10-Q0123,Q0123,US10,US10E02,SAFE
P0833,US10-Q0124,Q0124,US10,US10E02,HIGH
P0834,US10-Q0125,Q0125,US10,US10E02,SAFE
P0835,US10-Q0126,Q0126,US10,US10E02,BTM
P0836,US10-Q0115,Q0115,US10,US10E03,SAFE
P0837,US10-Q0111,Q0111,US10,US10E03,HIGH
P0838,US10-Q0116,Q0116,US10,US10E03,LOW
P0839,US10-Q0117,Q0117,US10,US10E03,WIN
P0840,US10-Q0118,Q0118,US10,US10E03,SAFE
P0841,US10-Q0119,Q0119,US10,US10E03,SAFE
P0842,US10-Q0120,Q0120,US10,US10E03,SAFE
P0843,US10-Q0121,Q0121,US10,US10E03,SAFE
P0844,US10-Q0122,Q0122,US10,US10E03,HIGH
P0845,US10-Q0123,Q0123,US10,US10E03,BTM
P0846,US10-Q0124,Q0124,US10,US10E03,SAFE
P0847,US10-Q0125,Q0125,US10,US10E03,BTM
P0848,US10-Q0115,Q0115,US10,US10E04,WIN
P0849,US10-Q0111,Q0111,US10,US10E04,SAFE
P0850,US10-Q0116,Q0116,US10,US10E04,HIGH
P0851,US10-Q0117,Q0117,US10,US10E04,LOW
P0852,US10-Q0118,Q0118,US10,US10E04,HIGH
P0853,US10-Q0119,Q0119,US10,US10E04,BTM
P0854,US10-Q0120,Q0120,US10,US10E04,SAFE
P0855,US10-Q0121,Q0121,US10,US10E04,SAFE
P0856,US10-Q0122,Q0122,US10,US10E04,SAFE
P0857,US10-Q0123,Q0123,US10,US10E04,SAFE
P0858,US10-Q0124,Q0124,US10,US10E04,BTM
P0859,US10-Q0115,Q0115,US10,US10E05,SAFE
P0860,US10-Q0111,Q0111,US10,US10E05,WIN
P0861,US10-Q0116,Q0116,US10,US10E05,SAFE
P0862,US10-Q0117,Q0117,US10,US10E05,SAFE
P0863,US10-Q0118,Q0118,US10,US10E05,HIGH
P0864,US10-Q0119,Q0119,US10,US10E05,BTM
P0865,US10-Q0120,Q0120,US10,US10E05,LOW
P0866,US10-Q0121,Q0121,US10,US10E05,HIGH
P0867,US10-Q0122,Q0122,US10,US10E05,SAFE
P0868,US10-Q0123,Q0123,US10,US10E05,BTM
P0869,US10-Q0115,Q0115,US10,US10E06,SAFE
P0870,US10-Q0111,Q0111,US10,US10E06,WIN
P0871,US10-Q0116,Q0116,US10,US10E06,HIGH
P0872,US10-Q0117,Q0117,US10,US10E06,SAFE
P0873,US10-Q0118,Q0118,US10,US10E06,LOW
P0874,US10-Q0119,Q0119,US10,US10E06,HIGH
P0875,US10-Q0120,Q0120,US10,US10E06,BTM
P0876,US10-Q0121,Q0121,US10,US10E06,SAFE
P0877,US10-Q0122,Q0122,US10,US10E06,BTM
P0878,US10-Q0115,Q0115,US10,US10E07,WIN
P0879,US10-Q0111,Q0111,US10,US10E07,HIGH
P0880,US10-Q0116,Q0116,US10,US10E07,SAFE
P0881,US10-Q0117,Q0117,US10,US10E07,LOW
P0882,US10-Q0118,Q0118,US10,US10E07,SAFE
P0883,US10-Q0119,Q0119,US10,US10E07,HIGH
P0884,US10-Q0120,Q0120,US10,US10E07,BTM
P0885,US10-Q0121,Q0121,US10,US10E07,BTM
P0886,US10-Q0115,Q0115,US10,US10E08,LOW
P0887,US10-Q0111,Q0111,US10,US10E08,SAFE
P0888,US10-Q0116,Q0116,US10,US10E08,WIN
P0889,US10-Q0117,Q0117,US10,US10E08,BTM
P0890,US10-Q0118,Q0118,US10,US10E08,SAFE
P0891,US10-Q0119,Q0119,US10,US10E08,HIGH
P0892,US10-Q0120,Q0120,US10,US10E08,BTM
P0893,US10-Q0115,Q0115,US10,US10E09,HIGH
P0894,US10-Q0111,Q0111,US10,US10E09,BTM
P0895,US10-Q0116,Q0116,US10,US10E09,BTM
P0896,US10-Q0117,Q0117,US10,US10E09,WIN
P0897,US10-Q0118,Q0118,US10,US10E09,LOW
P0898,US10-Q0119,Q0119,US10,US10E09,HIGH
P0899,US10-Q0115,Q0115,US10,US10E10,LOW
P0900,US10-Q0111,Q0111,US10,US10E10,HIGH
P0901,US10-Q0116,Q0116,US10,US10E10,BTM
P0902,US10-Q0117,Q0117,US10,US10E10,HIGH
P0903,US10-Q0118,Q0118,US10,US10E10,WIN
P0904,US10-Q0119,Q0119,US10,US10E10,BTM
P0905,US10-Q0115,Q0115,US10,US10E11,WIN
P0906,US10-Q0111,Q0111,US10,US10E11,HIGH
P0907,US10-Q0116,Q0116,US10,US10E11,BTM
P0908,US10-Q0117,Q0117,US10,US10E11,HIGH
P0909,US10-Q0118,Q0118,US10,US10E11,BTM
P0910,US10-Q0115,Q0115,US10,US10E14,WINNER
P0911,US10-Q0111,Q0111,US10,US10E14,RUNNER-UP
P0912,US10-Q0116,Q0116,US10,US10E14,RUNNER-UP
P0913,US10-Q0117,Q0117,US10,US10E14,BTM
P0914,US11-Q0128,Q0128,US11,US11E01,SAFE
P0915,US11-Q0129,Q0129,US11,US11E01,WIN
P0916,US11-Q0130,Q0130,US11,US11E01,HIGH
P0917,US11-Q0131,Q0131,US11,US11E01,SAFE
P0918,US11-Q0127,Q0127,US11,US11E01,HIGH
P0919,US11-Q0132,Q0132,US11,US11E01,LOW
P0920,US11-Q0133,Q0133,US11,US11E01,SAFE
P0921,US11-Q0134,Q0134,US11,US11E01,HIGH
P0922,US11-Q0135,Q0135,US11,US11E01,SAFE
P0923,US11-Q0136,Q0136,US11,US11E01,SAFE
P0924,US11-Q0137,Q0137,US11,US11E01,SAFE
P0925,US11-Q0138,Q0138,US11,US11E01,LOW
P0926,US11-Q0139,Q0139,US11,US11E01,SAFE
P0927,US11-Q0140,Q0140,US11,US11E01,BTM
P0928,US11-Q0141,Q0141,US11,US11E01,BTM
P0929,US11-Q0128,Q0128,US11,US11E02,WIN
P0930,US11-Q0129,Q0129,US11,US11E02,LOW
P0931,US11-Q0130,Q0130,US11,US11E02,SAFE
P0932,US11-Q0131,Q0131,US11,US11E02,SAFE
P0933,US11-Q0127,Q0127,US11,US11E02,SAFE
P0934,US11-Q0132,Q0132,US11,US11E02,SAFE
P0935,US11-Q0133,Q0133,US11,US11E02,HIGH
P0936,US11-Q0134,Q0134,US11,US11E02,HIGH
P0937,US11-Q0135,Q0135,US11,US11E02,SAFE
P0938,US11-Q0136,Q0136,US11,US11E02,WIN
P0939,US11-Q0137,Q0137,US11,US11E02,LOW
P0940,US11-Q0138,Q0138,US11,US11E02,BTM
P0941,US11-Q0139,Q0139,US11,US11E02,SAFE
P0942,US11-Q0140,Q0140,US11,US11E02,BTM
